Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Cluster
"-3,15244674115","-3,728718941797","-0,853524152971","0,6880956655832","-0,109038580753","-1,472000691693","0,0652821093695",12
"-3,211649103575","-3,799881809371","-0,939016838657","0,6671362938933","-0,005634666862","-1,431930237502","0,341433366537",12
"-1,301304572178","-1,353626813092","-0,723338896312","0,2470211266034","-0,143629036448","-0,30268225113","-0,153793166037",11
"-0,235634558809","0,2500992791142","-0,445822761617","0,1206512758229","-0,280443640778","0,2548881155214","-0,523534416656",7
"-0,283648517606","0,1098187067183","-0,596779746455","0,0750753098087","-0,2129343932","0,2670517975557","-0,357171669859",7
"-0,022109030594","0,5424668795292","-0,485952911356","0,0809474835199","-0,290967101505","0,3201178249363","-0,549928086184",7
"-0,092308246046","0,3710648945358","-0,381790293377","0,0984417201732","-0,222153443179","0,1017874959977","-0,347101284994",7
"-0,350379643624","0,0668767969597","-0,552355011191","0,143434568951","-0,40215911739","0,2707586461138","-1,004084423676",7
"-2,813762008498","-3,319898110996","-1,043964817315","0,5324120299003","-0,093964645508","-0,912461751704","-0,046757117741",12
"-2,807509345135","-3,348884675394","-1,134607398995","0,4941322899024","-0,07317631838","-0,763945777269","-0,054293601885",12
"-1,669153974396","-1,523389158281","-0,768369232925","0,2385255420531","-0,257589304709","-0,25359446519","-0,559522463666",11
"-2,154637898693","0,0989172723916","2,7664612244445","0,1152968072352","-0,569293897317","2,1039791125601","-0,105174752106",7
"-0,114546876671","0,7169637931932","-0,398113181379","0,0832602868966","-0,355223667743","0,1619036891747","-0,795963552235",7
"-0,342434458821","0,8799832556227","0,0801698487863","-0,070249938318","-0,49397752575","-0,267666535508","-1,169090302787",7
"-0,526462757143","0,3339125913796","-0,782111978186","-0,160841084862","-0,278389055315","0,5624794799181","-0,971219403811",7
"-0,615751106989","0,1871010125968","-0,86116253322","-0,163032330206","-0,244001362209","0,5982271024769","-0,901913822587",7
"-1,620697040344","-1,197658761166","-0,958775035454","0,0471889813391","-0,080508007432","-0,01950617331","-0,611970636417",11
"-4,5879759638","-5,178280485615","-0,767234183255","0,7704498884927","0,0204413640295","-2,657693469461","0,4567033807211",12
"-3,242571868676","-3,441093708782","-0,988839177102","0,3652863561009","0,0248873902751","-1,288253973258","0,1567956484059",12
"-2,8706423386","-2,994114407717","-1,019238363113","0,2521555025364","0,0397083250366","-0,96767825905","0,132875473086",12
"-1,73304238794","-1,268040835245","-0,872219733886","0,1113669200482","-0,221611969255","-0,221631044579","-0,716800014392",11
"-2,339018477491","-2,205776720194","-1,075257277493","0,1427049218923","-0,029158320873","-0,425141559153","-0,256232104845",11
"-0,348149984913","0,6150160345147","-0,598784058183","-0,147383545545","-0,194122474736","0,3129486230992","-0,531353794759",7
"-0,181275245169","0,863676918643","-0,484282316921","-0,125151573833","-0,34740036783","0,3448978931102","-1,013105950937",7
"-0,987552381104","-0,260574471531","-0,678897526409","-0,007891740632","-0,287437090508","0,0429912790294","-0,8828505909",7
"-1,153985213653","-0,512001011193","-0,788219610681","-0,018071394615","-0,153704765859","0,023089021429","-0,482213289739",7
"-0,034461649459","0,8813303526876","-0,453935825862","-0,226691955244","-0,101137159952","0,2706451832481","-0,270247558844",7
"-0,01917256291","0,9515997165212","-0,494140832781","-0,225657034596","-0,166215406078","0,3738892864942","-0,436432840663",7
"0,0377481715409","0,912430628585","-0,459050044423","-0,283107148908","-0,009721101042","0,2607052620653","0,1042869129186",9
"0,0357279807614","0,9871803204708","-0,49750293257","-0,266482984543","-0,05500706986","0,3475650414982","-0,053875007836",9
"0,2811935326864","1,2124843901187","-0,323302218325","-0,336928272541","0,1625634389478","0,0942905773852","0,8000166288454",9
"0,3307168281629","1,2861080583268","-0,182605290836","-0,29535738558","0,1228088841742","-0,060335306078","0,6528480015412",9
"0,3509638673811","1,3146366733931","-0,273761373571","-0,329154237942","0,1034137087526","0,1039626884846","0,6116931089346",9
"0,1337572973574","1,0912753050771","-0,340219648705","-0,264907539307","-0,009527463175","0,1246496768631","0,2015332322222",9
"0,052100074481","1,1400752869853","-0,495643224657","-0,20343583049","-0,27100734732","0,4940751237676","-0,790611474717",7
"0,1558631921343","1,3952793313968","-0,512923111149","-0,189360380054","-0,346090433173","0,6410394501905","-1,035101346237",7
"0,1407994147154","1,2786350572602","-0,409983649883","-0,202308947143","-0,202258685878","0,3818151540118","-0,560163831174",7
"-0,014578259317","1,0637385494127","-0,587834804863","-0,222635461398","-0,206797693661","0,5578826378077","-0,62356742812",7
"-0,128151213153","0,9014413986882","-0,651790209681","-0,224466991308","-0,161990105165","0,5647524702617","-0,552091124814",7
"-0,151968882306","0,7601326479914","-0,661716690625","-0,260976225702","-0,115261302784","0,5304260468575","-0,382008943641",7
"-0,217324148659","0,724409184578","-0,650935145263","-0,226900957343","-0,14898869313","0,4798680498197","-0,467128408681",7
"-0,070174942959","0,9298095463301","-0,625770948516","-0,269397130785","-0,020826760951","0,4626383959027","-0,01586016959",9
"-0,247026847219","0,4797242541364","-0,659660942742","-0,292144631713","0,2196116774769","0,3208898922007","0,3931410621321",9
"-0,297143590768","0,4111659954108","-0,643766379453","-0,294268497476","0,1186958759312","0,2675784175439","0,3204385129501",9
"-0,209281414738","0,6022219811842","-0,367241793717","-0,374823334104","0,1904044070744","-0,098668734317","0,8657526737442",9
"0,0650522003379","0,90861889035","-0,47067794011","-0,355614407456","0,2298501762219","0,1427894282751","0,9326289657847",9
"0,0434894044812","0,8427813751032","-0,417879172022","-0,347198847171","0,233875539685","0,0375985049903","0,9711409137194",9
"0,2301232544088","1,083884903461","-0,31110649779","-0,350861072007","0,1913946860131","0,0325779914615","0,8440211711109",9
"0,2761773201939","1,0712901028796","-0,303765551979","-0,396981277935","0,3183304541098","-0,016715679778","1,2356140158884",9
"0,3278875979481","1,2152888731463","-0,321438003231","-0,387550262687","0,2487370104182","0,0832152181229","1,0415907223019",9
"0,2392656014486","1,1611063745337","-0,372784893293","-0,357026398529","0,1812364528762","0,1399896069595","0,8129662805908",9
"0,0626672925481","1,0004190930008","-0,469657113163","-0,305684983411","0,0618936130234","0,2470769795733","0,3567356146665",9
"-0,083875725726","0,8239295383485","-0,524368374146","-0,266423141386","-0,010181150277","0,2876404534399","0,0310981236368",9
"-0,13024932942","0,9349188642606","-0,494709374388","-0,172421694995","-0,212911428804","0,3320785423174","-0,646343398159",7
